date,fear_greed_score,sentiment_label,returns
2025-02-22,49,Neutral,-0.0536535506685496
2025-02-23,50,Neutral,0.016559292760632616
2025-02-24,49,Neutral,-0.004270463125837787
2025-02-25,25,Extreme Fear,-0.11796968528919394
2025-02-26,21,Extreme Fear,0.0038775750841733014
2025-02-27,10,Extreme Fear,-0.05568403469521266
2025-02-28,16,Extreme Fear,0.0023391897703584075
2025-03-01,20,Extreme Fear,-0.018660104281600254
2025-03-02,26,Fear,0.03814762344650213
2025-03-03,33,Fear,0.7293163615396334
2025-03-04,15,Extreme Fear,-0.24731814266202212
2025-03-05,20,Extreme Fear,0.1012322625040587
2025-03-06,25,Extreme Fear,0.03412932583655759
2025-03-07,34,Fear,-0.07010123417595893
2025-03-08,28,Fear,-0.09931689841365321
2025-03-09,27,Fear,-0.015618000462943371
2025-03-10,20,Extreme Fear,-0.10327273293678296
2025-03-11,24,Extreme Fear,-0.06416716790173271
2025-03-12,34,Fear,0.07091547298656198
2025-03-13,45,Fear,0.01894019392071833
2025-03-14,27,Fear,-0.047428801530152165
2025-03-15,46,Fear,0.05262015671696152
2025-03-16,30,Fear,0.012374707642277327
2025-03-17,32,Fear,-0.055457387572231065
2025-03-18,34,Fear,0.016883049646115866
2025-03-19,32,Fear,-0.021461787365348872
2025-03-20,49,Neutral,0.06066171011735921
2025-03-21,31,Fear,-0.03713895821287394
2025-03-22,32,Fear,-0.018886620366820983
2025-03-23,30,Fear,-0.005305849384370842
2025-03-24,45,Fear,0.011564875518348394
2025-03-25,46,Fear,0.03015991764823589
2025-03-26,47,Neutral,0.021453271400593055
2025-03-27,40,Fear,-0.023619673434777333
2025-03-28,44,Fear,0.01390250764789669
2025-03-29,26,Fear,-0.044275042072274395
2025-03-30,32,Fear,-0.04450218948756057
2025-03-31,34,Fear,-0.020681840750854108
2025-04-01,34,Fear,0.0015489101690946416
2025-04-02,44,Fear,0.02594651909599932
2025-04-03,25,Extreme Fear,-0.05397510832036578
2025-04-04,28,Fear,0.013954307273822186
2025-04-05,30,Fear,0.01525250135521694
2025-04-06,34,Fear,-0.00657066368812631
2025-04-07,23,Extreme Fear,-0.1267897886982272
2025-04-08,24,Extreme Fear,0.020328311997721116
2025-04-09,18,Extreme Fear,-0.046273378582430746
2025-04-10,39,Fear,0.13342330427224836
2025-04-11,25,Extreme Fear,-0.03491073930836075
2025-04-12,43,Fear,0.023064942985524972
2025-04-13,45,Fear,0.05468202133700362
2025-04-14,31,Fear,-0.03210846084337271
2025-04-15,38,Fear,-0.0035562004432844185
2025-04-16,29,Fear,-0.04202518168587788
2025-04-17,30,Fear,0.004278205706955918
2025-04-18,33,Fear,0.010201445296628364
2025-04-19,32,Fear,0.016873800369246572
2025-04-20,37,Fear,0.001244879098086571
2025-04-21,39,Fear,-0.012540532980761188
2025-04-22,47,Neutral,0.003915404288579838
2025-04-23,72,Greed,0.09555991111083362
2025-04-24,63,Greed,0.02217790828220645
2025-04-25,60,Greed,0.035571848712269594
2025-04-26,65,Greed,-0.011330982772276621
2025-04-27,61,Greed,-0.008814252557831526
2025-04-28,54,Neutral,-0.004979357770649839
2025-04-29,60,Greed,0.001733495168696697
2025-04-30,56,Greed,-0.013547881873621659
2025-05-01,53,Neutral,-0.019702851593905835
2025-05-02,67,Greed,0.03346866408220772
2025-05-03,65,Greed,-0.010435372281014654
2025-05-04,64,Greed,0.00551697687735575
2025-05-05,52,Neutral,-0.03560446627091274
2025-05-06,59,Greed,-0.01953313124180145
2025-05-07,67,Greed,0.023542105956399828
2025-05-08,65,Greed,-0.01090152369975339
2025-05-09,73,Greed,0.13967907948922997
2025-05-10,70,Greed,0.015877503570786544
2025-05-11,70,Greed,0.0807371386695952
2025-05-12,70,Greed,-0.04189781409930604
2025-05-13,70,Greed,0.017701626957686623
2025-05-14,73,Greed,0.014825513686641978
2025-05-15,70,Greed,-0.03930508506371566
2025-05-16,71,Greed,-0.04717405060789337
2025-05-17,74,Greed,-0.00043241931025739255
2025-05-18,74,Greed,-0.023800012227114475
2025-05-19,74,Greed,0.012607862653205792
2025-05-20,71,Greed,-0.012283043785640602
2025-05-21,70,Greed,0.004093135161791439
2025-05-22,72,Greed,0.035433546137410676
2025-05-23,78,Extreme Greed,0.04622643939741211
2025-05-24,66,Greed,-0.0736616732886245
2025-05-25,74,Greed,-0.0029776716361005207
2025-05-26,73,Greed,0.017358608685716925
2025-05-27,74,Greed,-0.000960628336164282
2025-05-28,71,Greed,-0.0005872201457515214
2025-05-29,74,Greed,-0.014886809178111915
2025-05-30,60,Greed,-0.029802903951628323
2025-05-31,50,Neutral,-0.04557769227355457
2025-06-01,56,Greed,-0.0071722424343535485
2025-06-02,64,Greed,-0.0013807150694061798
2025-06-03,64,Greed,0.0068666351456383445
2025-06-04,62,Greed,-0.0075765199516580894
2025-06-05,57,Greed,-0.02715771291459068
2025-06-06,45,Fear,-0.05739156048732397
2025-06-07,52,Neutral,0.04524953285213851
2025-06-08,62,Greed,0.013225593338719532
2025-06-09,62,Greed,0.006841685354261884
2025-06-10,71,Greed,0.053080589684767254
2025-06-11,72,Greed,0.015478912667741707
2025-06-12,71,Greed,-0.02548140653057096
2025-06-13,61,Greed,-0.04771626187223921
2025-06-14,63,Greed,-0.03465882870787074
