timestamp,cardano_price
2024-12-07,1.2330018039218942
2024-12-08,1.2144434934843331
2024-12-09,1.197963535910322
2024-12-10,1.0077086490874125
2024-12-11,1.0166147999655448
2024-12-12,1.08793220795952
2024-12-13,1.123131450089082
2024-12-14,1.1167297609853515
2024-12-15,1.0601034433845538
2024-12-16,1.1059376495294093
2024-12-17,1.0805022755134979
2024-12-18,1.049451939411299
2024-12-19,0.9689917114818106
2024-12-20,0.8856294008673282
2024-12-21,0.95061505400963
2024-12-22,0.9046599113089583
2024-12-23,0.8827956119261179
2024-12-24,0.9228752612988013
2024-12-25,0.9368563828179975
2024-12-26,0.9167515411841919
2024-12-27,0.8593419351414681
2024-12-28,0.8741699171287979
2024-12-29,0.8875851081613702
2024-12-30,0.8591433475186276
2024-12-31,0.8591305888515354
